id,state_code,div_no,month,tmax_f,tmin_f,pcpn_in,climdiv_id
3353,29,8,1,56.70,27.60,0.68,2908
3354,29,8,2,61.50,31.20,0.60,2908
3355,29,8,3,68.70,36.20,0.41,2908
3356,29,8,4,76.20,42.50,0.23,2908
3357,29,8,5,85.00,51.00,0.35,2908
3358,29,8,6,94.00,60.60,0.63,2908
3359,29,8,7,92.90,65.30,2.36,2908
3360,29,8,8,90.80,63.90,2.17,2908
3361,29,8,9,85.80,57.60,1.55,2908
3362,29,8,10,77.20,45.80,0.90,2908
3363,29,8,11,65.50,34.60,0.61,2908
3364,29,8,12,56.00,27.80,0.87,2908
3365,30,1,1,31.10,14.40,2.72,3001
3366,30,1,2,33.90,15.40,2.12,3001
3367,30,1,3,42.50,22.00,2.73,3001
3368,30,1,4,56.00,32.40,3.35,3001
3369,30,1,5,68.20,42.90,3.54,3001
3370,30,1,6,75.90,52.10,4.11,3001
3371,30,1,7,79.60,56.20,4.10,3001
3372,30,1,8,78.10,54.70,3.86,3001
3373,30,1,9,71.30,48.50,3.94,3001
3374,30,1,10,59.20,38.00,3.88,3001
3375,30,1,11,46.50,29.40,3.08,3001
3376,30,1,12,35.90,21.10,3.04,3001
3377,30,2,1,30.80,13.60,3.08,3002
3378,30,2,2,33.50,15.10,2.58,3002
3379,30,2,3,41.80,22.10,3.37,3002
3380,30,2,4,55.30,32.50,3.76,3002
3381,30,2,5,67.20,43.60,3.90,3002
3382,30,2,6,75.10,52.50,4.71,3002
3383,30,2,7,79.40,57.30,4.38,3002
3384,30,2,8,77.80,55.70,4.44,3002
3385,30,2,9,70.90,49.00,4.34,3002
3386,30,2,10,58.70,38.30,4.44,3002
3387,30,2,11,46.30,29.40,3.41,3002
3388,30,2,12,35.60,20.60,3.61,3002
3389,30,3,1,25.90,6.20,3.65,3003
3390,30,3,2,28.80,7.40,2.91,3003
3391,30,3,3,37.40,15.70,3.29,3003
3392,30,3,4,50.80,28.40,3.88,3003
3393,30,3,5,64.30,40.40,4.15,3003
3394,30,3,6,72.20,49.70,4.67,3003
3395,30,3,7,76.20,54.40,4.37,3003
3396,30,3,8,74.70,52.70,4.24,3003
3397,30,3,9,67.80,45.60,4.12,3003
3398,30,3,10,54.80,35.00,4.86,3003
3399,30,3,11,42.00,25.20,3.94,3003
3400,30,3,12,31.10,14.50,3.98,3003
3401,30,4,1,39.80,24.50,3.44,3004
3402,30,4,2,41.60,25.50,3.05,3004
3403,30,4,3,48.50,31.70,4.33,3004
3404,30,4,4,59.00,40.50,3.94,3004
3405,30,4,5,68.60,50.20,3.49,3004
3406,30,4,6,77.80,59.90,3.97,3004
3407,30,4,7,83.30,66.20,3.51,3004
3408,30,4,8,81.90,65.00,3.92,3004
3409,30,4,9,75.30,58.30,3.92,3004
3410,30,4,10,64.70,47.20,4.21,3004
3411,30,4,11,54.10,37.80,3.50,3004
3412,30,4,12,44.90,30.10,4.41,3004
3413,30,5,1,33.60,15.90,3.07,3005
3414,30,5,2,36.70,17.60,2.57,3005
3415,30,5,3,45.30,25.50,3.37,3005
3416,30,5,4,58.80,35.90,3.57,3005
3417,30,5,5,70.00,46.80,3.69,3005
3418,30,5,6,78.20,55.90,4.44,3005
3419,30,5,7,82.90,61.10,4.28,3005
3420,30,5,8,80.90,59.40,4.24,3005
3421,30,5,9,73.50,52.00,4.22,3005
3422,30,5,10,61.50,40.90,4.32,3005
3423,30,5,11,49.30,31.50,3.33,3005
3424,30,5,12,38.60,22.80,3.70,3005
3425,30,6,1,29.50,11.70,3.30,3006
3426,30,6,2,32.10,13.20,2.77,3006
3427,30,6,3,40.80,21.30,3.28,3006
3428,30,6,4,54.80,32.60,3.80,3006
3429,30,6,5,67.80,44.20,4.06,3006
3430,30,6,6,76.00,53.20,4.61,3006
3431,30,6,7,80.10,58.00,4.47,3006
3432,30,6,8,78.40,56.50,4.30,3006
3433,30,6,9,71.50,49.40,3.96,3006
3434,30,6,10,58.60,38.70,4.51,3006
3435,30,6,11,45.80,29.20,3.58,3006
3436,30,6,12,34.70,19.50,3.77,3006
3437,30,7,1,26.80,8.10,2.74,3007
3438,30,7,2,29.80,9.60,2.32,3007
3439,30,7,3,38.90,18.90,2.88,3007
3440,30,7,4,52.80,31.20,3.46,3007
3441,30,7,5,66.00,43.00,3.59,3007
3442,30,7,6,74.20,52.20,4.30,3007
3443,30,7,7,78.70,57.30,4.06,3007
3444,30,7,8,76.70,55.60,3.86,3007
3445,30,7,9,69.20,48.10,3.51,3007
3446,30,7,10,56.20,37.30,4.05,3007
3447,30,7,11,43.50,27.20,3.09,3007
3448,30,7,12,32.50,16.40,3.15,3007
3449,30,8,1,25.70,7.40,2.77,3008
3450,30,8,2,28.80,9.00,2.25,3008
3451,30,8,3,38.30,18.70,2.59,3008
3452,30,8,4,52.70,31.80,3.31,3008
3453,30,8,5,66.60,43.80,3.42,3008
3454,30,8,6,74.90,53.30,4.08,3008
3455,30,8,7,79.10,58.00,3.98,3008
3456,30,8,8,77.50,56.10,3.69,3008
3457,30,8,9,70.10,48.50,3.96,3008
3458,30,8,10,56.70,38.10,4.30,3008
3459,30,8,11,43.70,27.80,3.20,3008
3460,30,8,12,31.80,16.20,3.03,3008
3461,30,9,1,30.80,15.40,3.08,3009
3462,30,9,2,32.80,16.20,2.38,3009
3463,30,9,3,41.50,23.60,2.73,3009
3464,30,9,4,54.80,34.50,3.36,3009
3465,30,9,5,67.30,45.70,3.42,3009
3466,30,9,6,75.80,55.30,3.70,3009
3467,30,9,7,80.00,60.20,3.73,3009
3468,30,9,8,78.60,58.70,3.54,3009
3469,30,9,9,71.80,51.70,3.79,3009
3470,30,9,10,59.30,41.30,4.13,3009
3471,30,9,11,47.00,31.70,3.46,3009
3472,30,9,12,36.30,22.80,3.42,3009
3473,30,10,1,31.20,15.70,2.46,3010
3474,30,10,2,33.50,16.90,2.07,3010
3475,30,10,3,41.90,23.60,2.67,3010
3476,30,10,4,55.30,34.00,3.19,3010
3477,30,10,5,67.90,45.40,3.37,3010
3478,30,10,6,76.10,54.60,3.90,3010
3479,30,10,7,80.10,59.40,3.96,3010
3480,30,10,8,78.60,57.80,3.68,3010
3481,30,10,9,71.80,50.90,3.66,3010
3482,30,10,10,59.30,40.50,3.83,3010
3483,30,10,11,47.00,31.40,2.95,3010
3484,30,10,12,36.30,22.70,2.86,3010
3485,31,1,1,46.20,26.30,5.20,3101
3486,31,1,2,50.10,29.00,4.50,3101
3487,31,1,3,57.30,34.90,5.06,3101
3488,31,1,4,66.80,42.20,4.94,3101
3489,31,1,5,73.60,50.30,4.69,3101
3490,31,1,6,79.50,58.10,5.14,3101
3491,31,1,7,82.30,61.80,5.19,3101
3492,31,1,8,81.10,60.90,5.00,3101
3493,31,1,9,76.10,55.10,4.58,3101
3494,31,1,10,67.00,44.20,4.20,3101
3495,31,1,11,57.00,34.30,4.50,3101
3496,31,1,12,49.00,29.30,5.33,3101
3497,31,2,1,45.70,25.90,4.12,3102
3498,31,2,2,49.50,28.40,3.33,3102
3499,31,2,3,56.90,34.50,4.31,3102
3500,31,2,4,66.90,41.90,4.63,3102
3501,31,2,5,74.10,50.20,4.76,3102
3502,31,2,6,80.80,58.60,4.79,3102
3503,31,2,7,83.80,62.50,4.92,3102
3504,31,2,8,82.30,61.50,4.93,3102
3505,31,2,9,76.90,55.20,4.65,3102
3506,31,2,10,67.50,43.80,3.82,3102
3507,31,2,11,57.40,33.80,3.72,3102
3508,31,2,12,48.80,28.60,4.14,3102
3509,31,3,1,49.80,28.70,3.60,3103
3510,31,3,2,53.60,31.10,2.90,3103
3511,31,3,3,61.30,37.00,4.08,3103
3512,31,3,4,71.30,45.60,3.77,3103
3513,31,3,5,78.30,54.60,3.84,3103
3514,31,3,6,85.40,63.30,4.35,3103
3515,31,3,7,88.80,67.50,4.40,3103
3516,31,3,8,86.90,66.20,4.31,3103
3517,31,3,9,80.90,59.50,4.61,3103
3518,31,3,10,71.30,47.10,3.42,3103
3519,31,3,11,61.00,37.00,3.32,3103
3520,31,3,12,52.70,31.50,3.52,3103
3521,31,4,1,50.80,29.70,3.63,3104
3522,31,4,2,54.70,32.10,3.06,3104
3523,31,4,3,62.30,38.30,4.02,3104
3524,31,4,4,71.90,46.50,3.75,3104
3525,31,4,5,78.80,55.40,3.73,3104
3526,31,4,6,85.70,64.00,4.30,3104
3527,31,4,7,89.00,67.90,4.54,3104
3528,31,4,8,87.10,66.80,4.38,3104
3529,31,4,9,81.30,60.20,4.47,3104
3530,31,4,10,72.00,47.90,3.32,3104
3531,31,4,11,61.60,37.60,3.37,3104
3532,31,4,12,53.50,32.20,3.63,3104
3533,31,5,1,52.50,30.90,3.67,3105
3534,31,5,2,56.50,33.60,3.20,3105
3535,31,5,3,64.10,39.80,3.90,3105
3536,31,5,4,73.40,47.80,3.61,3105
3537,31,5,5,80.30,56.50,3.61,3105
3538,31,5,6,87.00,64.90,4.36,3105
3539,31,5,7,90.20,68.80,4.36,3105
3540,31,5,8,88.30,67.70,4.31,3105
3541,31,5,9,82.70,61.30,4.34,3105
3542,31,5,10,73.30,49.20,3.42,3105
3543,31,5,11,63.00,39.00,3.41,3105
3544,31,5,12,55.10,33.50,3.69,3105
3545,31,6,1,55.20,33.20,3.58,3106
3546,31,6,2,58.60,35.60,3.28,3106
3547,31,6,3,65.80,41.00,3.70,3106
3548,31,6,4,74.30,49.30,3.42,3106
3549,31,6,5,81.10,58.10,3.93,3106
3550,31,6,6,87.30,66.70,5.05,3106
3551,31,6,7,90.20,70.50,5.75,3106
3552,31,6,8,88.30,69.20,5.98,3106
3553,31,6,9,83.40,63.60,6.41,3106
3554,31,6,10,74.90,51.70,3.65,3106
3555,31,6,11,65.30,41.30,3.42,3106
3556,31,6,12,57.90,35.70,3.56,3106
3557,31,7,1,54.10,33.40,3.86,3107
3558,31,7,2,57.20,35.50,3.34,3107
3559,31,7,3,64.10,40.80,3.90,3107
3560,31,7,4,72.90,49.50,3.54,3107
3561,31,7,5,79.80,58.20,4.03,3107
3562,31,7,6,86.50,66.60,4.86,3107
3563,31,7,7,89.50,70.70,5.83,3107
3564,31,7,8,87.70,69.30,6.26,3107
3565,31,7,9,82.60,63.90,6.51,3107
3566,31,7,10,74.10,52.30,3.72,3107
3567,31,7,11,64.50,42.20,3.49,3107
3568,31,7,12,57.20,36.40,3.66,3107
3569,31,8,1,51.80,31.40,3.78,3108
3570,31,8,2,54.90,33.40,3.10,3108
3571,31,8,3,62.00,39.00,4.05,3108
3572,31,8,4,71.40,47.90,3.51,3108
3573,31,8,5,78.50,56.70,3.70,3108
3574,31,8,6,85.60,65.30,4.65,3108
3575,31,8,7,88.90,69.60,5.46,3108
3576,31,8,8,87.20,68.10,5.46,3108
3577,31,8,9,81.80,62.70,5.57,3108
3578,31,8,10,72.80,50.80,3.72,3108
3579,31,8,11,62.80,40.70,3.33,3108
3580,31,8,12,55.10,34.60,3.48,3108
3581,32,1,1,19.20,0.80,0.47,3201
3582,32,1,2,23.70,4.40,0.42,3201
3583,32,1,3,36.50,16.10,0.63,3201
3584,32,1,4,53.20,28.40,1.07,3201
3585,32,1,5,65.80,39.90,2.40,3201
3586,32,1,6,74.40,50.30,3.38,3201
3587,32,1,7,80.90,55.10,2.68,3201
3588,32,1,8,80.90,53.00,1.80,3201
3589,32,1,9,70.20,43.20,1.60,3201
3590,32,1,10,53.70,30.70,1.15,3201
3591,32,1,11,35.90,17.50,0.61,3201
3592,32,1,12,23.30,5.90,0.55,3201
3593,32,2,1,16.80,-2.10,0.47,3202
3594,32,2,2,21.40,1.90,0.44,3202
3595,32,2,3,34.10,14.70,0.66,3202
3596,32,2,4,51.90,28.20,1.01,3202
3597,32,2,5,65.80,40.40,2.55,3202
3598,32,2,6,74.60,51.40,3.77,3202
3599,32,2,7,80.00,55.80,2.88,3202
3600,32,2,8,79.80,53.30,2.20,3202
3601,32,2,9,69.90,43.80,1.69,3202
3602,32,2,10,53.40,31.00,1.38,3202
3603,32,2,11,35.00,16.80,0.66,3202
3604,32,2,12,21.60,4.10,0.59,3202
3605,32,3,1,14.50,-3.10,0.54,3203
3606,32,3,2,19.60,0.80,0.48,3203
3607,32,3,3,32.60,14.30,0.79,3203
3608,32,3,4,50.80,28.60,1.10,3203
3609,32,3,5,65.60,41.00,2.85,3203
3610,32,3,6,74.70,52.40,3.82,3203
3611,32,3,7,79.20,56.50,3.44,3203
3612,32,3,8,78.50,53.80,2.55,3203
3613,32,3,9,69.10,44.80,2.15,3203
3614,32,3,10,52.60,32.10,1.61,3203
3615,32,3,11,33.90,17.40,0.79,3203
3616,32,3,12,20.00,3.90,0.68,3203
3617,32,4,1,22.50,3.40,0.42,3204
3618,32,4,2,27.00,7.10,0.42,3204
3619,32,4,3,39.80,18.10,0.65,3204
3620,32,4,4,54.60,29.20,1.20,3204
3621,32,4,5,66.50,40.40,2.61,3204
3622,32,4,6,75.60,50.70,3.23,3204
3623,32,4,7,82.80,55.80,2.58,3204
3624,32,4,8,82.60,53.90,1.89,3204
3625,32,4,9,72.10,44.30,1.65,3204
3626,32,4,10,55.60,31.70,1.26,3204
3627,32,4,11,38.70,19.10,0.58,3204
3628,32,4,12,26.60,8.30,0.52,3204
3629,32,5,1,18.40,0.00,0.45,3205
3630,32,5,2,22.90,4.10,0.46,3205
3631,32,5,3,35.80,16.30,0.71,3205
3632,32,5,4,52.50,28.90,1.20,3205
3633,32,5,5,66.20,41.20,2.79,3205
3634,32,5,6,75.30,52.40,3.45,3205
3635,32,5,7,80.80,56.90,3.25,3205
3636,32,5,8,79.90,54.40,2.33,3205
3637,32,5,9,70.60,45.00,1.98,3205
3638,32,5,10,54.40,32.20,1.55,3205
3639,32,5,11,36.60,18.30,0.62,3205
3640,32,5,12,23.20,6.30,0.61,3205
3641,32,6,1,17.40,-0.90,0.53,3206
3642,32,6,2,22.40,2.90,0.52,3206
3643,32,6,3,35.70,16.70,0.92,3206
3644,32,6,4,53.00,30.40,1.33,3206
3645,32,6,5,67.40,42.70,3.04,3206
3646,32,6,6,76.60,54.00,3.80,3206
3647,32,6,7,81.00,57.90,3.50,3206
3648,32,6,8,79.80,55.10,2.69,3206
3649,32,6,9,71.10,46.30,2.44,3206
3650,32,6,10,54.90,33.50,1.94,3206
3651,32,6,11,36.90,19.20,0.72,3206
3652,32,6,12,23.00,6.20,0.68,3206
3653,32,7,1,26.70,5.90,0.36,3207
3654,32,7,2,30.60,9.10,0.41,3207
3655,32,7,3,42.30,19.10,0.66,3207
3656,32,7,4,54.70,29.00,1.39,3207
3657,32,7,5,65.80,39.90,2.61,3207
3658,32,7,6,75.70,49.90,2.95,3207
3659,32,7,7,84.00,55.50,2.30,3207
3660,32,7,8,83.50,53.30,1.62,3207
3661,32,7,9,73.00,43.60,1.54,3207
3662,32,7,10,56.40,31.00,1.30,3207
3663,32,7,11,41.20,19.10,0.50,3207
3664,32,7,12,29.90,9.50,0.40,3207
3665,32,8,1,22.80,3.10,0.41,3208
3666,32,8,2,27.20,7.10,0.48,3208
3667,32,8,3,40.00,18.50,0.75,3208
3668,32,8,4,54.80,29.50,1.38,3208
3669,32,8,5,67.00,41.10,2.69,3208
3670,32,8,6,76.40,51.80,3.28,3208
3671,32,8,7,83.20,57.00,2.86,3208
3672,32,8,8,82.30,54.70,2.10,3208
3673,32,8,9,72.50,45.10,1.62,3208
3674,32,8,10,56.20,32.20,1.49,3208
3675,32,8,11,39.60,19.10,0.58,3208
3676,32,8,12,27.10,8.30,0.53,3208
3677,32,9,1,19.90,1.60,0.56,3209
3678,32,9,2,24.60,5.70,0.59,3209
3679,32,9,3,37.60,18.20,0.96,3209
3680,32,9,4,53.80,30.60,1.68,3209
3681,32,9,5,67.30,43.00,3.07,3209
3682,32,9,6,76.60,54.00,3.80,3209
3683,32,9,7,81.60,58.50,3.45,3209
3684,32,9,8,80.20,55.80,2.59,3209
3685,32,9,9,71.40,46.60,2.38,3209
3686,32,9,10,55.70,33.90,2.01,3209
3687,32,9,11,38.50,20.20,0.69,3209
3688,32,9,12,25.10,8.30,0.65,3209
3689,33,1,1,33.00,18.80,2.37,3301
3690,33,1,2,36.50,21.10,2.06,3301
3691,33,1,3,47.10,29.10,2.49,3301
3692,33,1,4,60.70,38.80,3.53,3301
3693,33,1,5,71.90,49.70,4.10,3301
3694,33,1,6,81.00,59.50,3.92,3301
3695,33,1,7,84.40,62.80,3.83,3301
3696,33,1,8,82.30,61.20,3.52,3301
3697,33,1,9,76.40,53.60,3.00,3301
3698,33,1,10,63.70,43.20,2.75,3301
3699,33,1,11,49.50,32.90,2.77,3301
3700,33,1,12,37.80,24.50,2.38,3301
3701,33,2,1,33.60,19.40,2.53,3302
3702,33,2,2,36.70,21.20,2.12,3302
3703,33,2,3,46.40,29.10,2.68,3302
3704,33,2,4,59.80,38.80,3.68,3302
3705,33,2,5,71.10,49.60,3.87,3302
3706,33,2,6,80.00,59.30,4.07,3302
3707,33,2,7,83.60,62.90,3.80,3302
3708,33,2,8,81.70,61.20,3.50,3302
3709,33,2,9,75.70,54.00,3.32,3302
3710,33,2,10,63.30,43.60,3.00,3302
3711,33,2,11,49.70,33.50,2.83,3302
3712,33,2,12,38.50,25.30,2.54,3302
3713,33,3,1,34.00,19.20,2.89,3303
3714,33,3,2,36.90,20.00,2.28,3303
3715,33,3,3,45.90,27.60,3.01,3303
3716,33,3,4,59.30,37.30,3.72,3303
3717,33,3,5,70.20,47.70,3.83,3303
3718,33,3,6,78.40,57.10,4.23,3303
3719,33,3,7,82.20,61.40,4.17,3303
3720,33,3,8,80.60,59.70,3.67,3303
3721,33,3,9,74.30,53.00,3.87,3303
3722,33,3,10,62.30,42.70,3.62,3303
3723,33,3,11,49.60,33.40,3.19,3303
3724,33,3,12,38.80,25.40,3.05,3303
3725,33,4,1,34.20,19.50,2.85,3304
3726,33,4,2,38.10,22.00,2.28,3304
3727,33,4,3,48.50,30.20,3.08,3304
3728,33,4,4,61.90,39.70,3.99,3304
3729,33,4,5,72.40,50.50,4.37,3304
3730,33,4,6,80.80,59.70,4.41,3304
3731,33,4,7,83.80,62.90,4.30,3304
3732,33,4,8,82.40,61.10,3.41,3304
3733,33,4,9,76.70,53.70,3.11,3304
3734,33,4,10,64.20,43.10,2.86,3304
3735,33,4,11,50.40,33.00,3.04,3304
3736,33,4,12,38.90,24.80,2.81,3304
3737,33,5,1,35.90,20.30,2.86,3305
3738,33,5,2,39.70,22.60,2.37,3305
3739,33,5,3,49.90,30.50,3.30,3305
3740,33,5,4,63.20,40.10,3.96,3305
3741,33,5,5,73.10,50.30,4.31,3305
3742,33,5,6,81.20,59.50,4.49,3305
3743,33,5,7,84.20,62.90,4.26,3305
3744,33,5,8,83.00,61.20,3.48,3305
3745,33,5,9,77.00,53.70,3.16,3305
3746,33,5,10,64.90,42.90,2.86,3305
3747,33,5,11,51.60,33.10,2.89,3305
3748,33,5,12,40.50,25.60,2.96,3305
3749,33,6,1,34.80,18.90,2.90,3306
3750,33,6,2,38.20,20.70,2.37,3306
3751,33,6,3,48.00,28.60,3.16,3306
3752,33,6,4,61.40,38.20,3.84,3306
3753,33,6,5,71.70,48.20,4.14,3306
3754,33,6,6,79.80,57.40,4.63,3306
3755,33,6,7,83.10,60.90,4.04,3306
3756,33,6,8,81.70,59.30,3.59,3306
3757,33,6,9,75.50,52.00,3.33,3306
3758,33,6,10,63.50,41.50,3.09,3306
3759,33,6,11,50.30,32.10,2.89,3306
3760,33,6,12,39.30,24.50,2.93,3306
3761,33,7,1,35.50,19.80,2.94,3307
3762,33,7,2,38.80,21.50,2.41,3307
3763,33,7,3,48.50,28.80,3.21,3307
3764,33,7,4,61.60,38.20,3.72,3307
3765,33,7,5,71.60,48.00,4.01,3307
3766,33,7,6,79.50,57.10,4.57,3307
3767,33,7,7,83.10,61.20,4.18,3307
3768,33,7,8,81.80,59.80,3.64,3307
3769,33,7,9,75.50,52.70,3.54,3307
3770,33,7,10,63.40,42.10,3.13,3307
3771,33,7,11,50.70,32.80,2.83,3307
3772,33,7,12,40.00,25.30,2.95,3307
3773,33,8,1,37.80,21.80,3.20,3308
3774,33,8,2,42.10,24.30,2.75,3308
3775,33,8,3,52.00,32.20,3.81,3308
3776,33,8,4,64.70,41.50,4.44,3308
3777,33,8,5,74.10,51.50,4.72,3308
3778,33,8,6,82.00,60.40,4.67,3308
3779,33,8,7,85.10,63.80,4.28,3308
3780,33,8,8,84.20,62.20,3.34,3308
3781,33,8,9,78.30,54.60,3.12,3308
3782,33,8,10,66.20,43.60,3.12,3308
3783,33,8,11,53.00,33.70,3.07,3308
3784,33,8,12,42.20,26.60,3.37,3308
3785,33,9,1,40.10,23.00,3.17,3309
3786,33,9,2,44.30,25.30,3.05,3309
3787,33,9,3,54.00,32.60,4.03,3309
3788,33,9,4,66.60,41.30,4.01,3309
3789,33,9,5,75.00,50.70,4.56,3309
3790,33,9,6,82.40,59.50,4.30,3309
3791,33,9,7,85.40,63.50,4.50,3309
3792,33,9,8,84.40,62.00,3.42,3309
3793,33,9,9,78.70,54.70,3.31,3309
3794,33,9,10,67.20,43.30,3.04,3309
3795,33,9,11,54.70,33.40,2.84,3309
3796,33,9,12,44.30,27.40,3.52,3309
3797,33,10,1,38.10,21.30,3.22,3310
3798,33,10,2,41.90,23.40,2.77,3310
3799,33,10,3,51.80,30.90,3.65,3310
3800,33,10,4,64.80,39.90,3.91,3310
3801,33,10,5,73.70,49.30,4.25,3310
3802,33,10,6,81.00,58.10,4.50,3310
3803,33,10,7,84.10,62.20,4.41,3310
3804,33,10,8,83.20,60.80,3.56,3310
3805,33,10,9,77.20,53.60,3.38,3310
3806,33,10,10,65.60,42.40,3.02,3310
3807,33,10,11,53.10,32.80,2.96,3310
3808,33,10,12,42.40,26.20,3.28,3310
3809,34,1,1,49.00,21.70,0.57,3401
3810,34,1,2,52.80,24.50,0.53,3401
3811,34,1,3,62.00,32.70,1.30,3401
3812,34,1,4,70.30,40.60,1.69,3401
3813,34,1,5,79.60,51.30,2.48,3401
3814,34,1,6,89.20,61.10,2.96,3401
3815,34,1,7,93.50,66.00,2.76,3401
3816,34,1,8,91.40,64.40,2.89,3401
3817,34,1,9,84.00,56.00,1.56,3401
3818,34,1,10,72.10,43.10,1.85,3401
3819,34,1,11,59.50,31.10,0.72,3401
3820,34,1,12,49.00,22.90,0.84,3401
3821,34,2,1,47.80,23.80,0.98,3402
3822,34,2,2,52.30,27.40,1.21,3402
3823,34,2,3,61.90,36.50,2.25,3402
3824,34,2,4,71.10,44.80,3.07,3402
3825,34,2,5,80.00,55.30,4.43,3402
3826,34,2,6,89.40,65.30,4.40,3402
3827,34,2,7,94.60,69.80,3.29,3402
3828,34,2,8,92.90,68.30,3.44,3402
3829,34,2,9,84.90,59.80,2.48,3402
3830,34,2,10,73.00,47.30,2.92,3402
3831,34,2,11,59.80,35.20,1.55,3402
3832,34,2,12,48.80,26.10,1.35,3402
3833,34,3,1,47.20,25.70,1.72,3403
3834,34,3,2,52.50,29.60,1.86,3403
3835,34,3,3,61.60,38.60,3.20,3403
3836,34,3,4,70.90,47.30,4.47,3403
3837,34,3,5,78.30,56.90,6.11,3403
3838,34,3,6,86.70,66.20,4.98,3403
3839,34,3,7,91.90,70.40,3.79,3403
3840,34,3,8,91.40,68.80,3.65,3403
3841,34,3,9,83.60,60.50,3.96,3403
3842,34,3,10,72.50,48.40,3.77,3403
3843,34,3,11,60.20,37.60,2.82,3403
3844,34,3,12,49.60,28.80,2.26,3403
3845,34,4,1,49.90,25.30,0.88,3404
3846,34,4,2,53.80,28.80,1.02,3404
3847,34,4,3,63.20,37.60,1.98,3404
3848,34,4,4,72.00,45.30,2.74,3404
3849,34,4,5,80.80,55.90,4.01,3404
3850,34,4,6,89.80,65.40,3.72,3404
3851,34,4,7,94.80,69.80,2.57,3404
3852,34,4,8,93.50,68.30,3.18,3404
3853,34,4,9,85.10,60.10,2.59,3404
3854,34,4,10,73.50,47.80,2.62,3404
3855,34,4,11,60.80,35.90,1.43,3404
3856,34,4,12,50.40,27.20,1.27,3404
3857,34,5,1,50.00,27.10,1.42,3405
3858,34,5,2,54.60,31.00,1.63,3405
3859,34,5,3,63.60,39.90,2.74,3405
3860,34,5,4,72.40,47.80,3.77,3405
3861,34,5,5,79.80,57.60,5.20,3405
3862,34,5,6,88.30,66.70,4.68,3405
3863,34,5,7,93.80,70.90,3.38,3405
3864,34,5,8,93.20,69.60,3.35,3405
3865,34,5,9,85.10,61.50,3.62,3405
3866,34,5,10,74.00,49.60,3.41,3405
3867,34,5,11,61.70,38.40,2.22,3405
3868,34,5,12,51.50,29.80,1.97,3405
3869,34,6,1,50.00,28.30,2.42,3406
3870,34,6,2,55.00,32.40,2.40,3406
3871,34,6,3,63.50,40.80,3.73,3406
3872,34,6,4,72.30,48.80,4.81,3406
3873,34,6,5,79.40,58.10,5.95,3406
3874,34,6,6,87.40,66.80,4.72,3406
3875,34,6,7,92.70,70.60,3.76,3406
3876,34,6,8,92.30,69.30,3.44,3406
3877,34,6,9,84.80,61.60,4.49,3406
3878,34,6,10,74.10,49.80,4.23,3406
3879,34,6,11,61.90,39.60,3.56,3406
3880,34,6,12,52.20,31.30,3.13,3406
3881,34,7,1,52.20,28.00,1.05,3407
3882,34,7,2,56.50,31.60,1.23,3407
3883,34,7,3,65.50,40.20,2.12,3407
3884,34,7,4,74.10,47.70,2.89,3407
3885,34,7,5,82.40,58.30,4.38,3407
3886,34,7,6,91.20,67.40,3.76,3407
3887,34,7,7,96.00,71.50,2.48,3407
3888,34,7,8,95.10,70.30,2.88,3407
3889,34,7,9,86.70,62.30,2.88,3407
3890,34,7,10,75.50,50.30,2.77,3407
3891,34,7,11,62.90,38.50,1.71,3407
3892,34,7,12,52.90,30.00,1.43,3407
3893,34,8,1,52.60,29.90,2.03,3408
3894,34,8,2,57.40,34.10,2.23,3408
3895,34,8,3,65.60,42.50,3.28,3408
3896,34,8,4,73.80,49.70,3.76,3408
3897,34,8,5,80.90,59.20,5.57,3408
3898,34,8,6,89.20,67.90,4.43,3408
3899,34,8,7,94.30,71.70,2.91,3408
3900,34,8,8,94.30,70.70,2.84,3408
3901,34,8,9,86.20,62.90,3.92,3408
3902,34,8,10,75.70,51.40,4.00,3408
3903,34,8,11,63.70,40.60,2.74,3408
3904,34,8,12,54.20,32.10,2.72,3408
3905,34,9,1,52.00,29.90,3.24,3409
3906,34,9,2,56.60,33.90,3.24,3409
3907,34,9,3,64.60,41.40,4.56,3409
3908,34,9,4,72.90,48.90,5.11,3409
3909,34,9,5,79.60,58.20,6.11,3409
3910,34,9,6,87.40,66.40,4.43,3409
3911,34,9,7,92.30,69.90,3.71,3409
3912,34,9,8,92.30,68.90,3.30,3409
3913,34,9,9,85.50,61.60,4.25,3409
3914,34,9,10,74.80,50.00,4.66,3409
3915,34,9,11,62.80,40.20,4.31,3409
3916,34,9,12,53.90,32.40,4.25,3409
3917,35,1,1,49.10,36.80,12.82,3501
3918,35,1,2,50.90,36.40,9.56,3501
3919,35,1,3,53.50,37.20,10.08,3501
3920,35,1,4,57.20,39.20,7.05,3501
3921,35,1,5,63.40,43.70,3.93,3501
3922,35,1,6,68.00,47.60,2.31,3501
3923,35,1,7,74.70,51.90,0.58,3501
3924,35,1,8,75.40,52.20,0.78,3501
3925,35,1,9,72.40,49.60,2.31,3501
3926,35,1,10,62.80,44.20,6.61,3501
3927,35,1,11,53.00,39.50,12.01,3501
3928,35,1,12,47.90,36.10,14.60,3501
3929,35,2,1,46.20,35.00,8.27,3502
3930,35,2,2,49.40,34.90,6.29,3502
3931,35,2,3,53.70,36.60,6.64,3502
3932,35,2,4,58.50,39.10,5.06,3502
3933,35,2,5,65.70,44.30,3.35,3502
